date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-08-03,24.7,18,33,,,,13.1,,,
2016-08-04,24.1,19,30,,,8,18,,,
2016-08-05,24.3,17,31,,,23,15.8,,,
2016-08-06,27.4,20,37,,,36,15.8,,,
2016-08-07,28.8,22,38,,,31,12.9,,,
2016-08-08,24,19,29,,,7,23.3,,,
2016-08-09,24.1,17,32,,,17,17.7,,,
2016-08-10,25.1,20,36,,,,10.7,,,
2016-08-11,26,19,34,,,105,12.8,,,
2016-08-12,24.8,18,32,,,,13.8,,,
2016-08-13,16.2,15,18,,,327,19.8,,,
2016-08-14,14.3,13,17,,,290,19.8,,,
2016-08-15,19,13,26,,,285,16.5,,,
2016-08-16,20,14,27,,,,8.7,,,
2016-08-17,21.8,15,31,,,32,13.1,,,
2016-08-18,24.3,18,32,,,,9.9,,,
2016-08-19,23.8,17,31,,,76,12.5,,,
2016-08-20,25.1,18,33,,,62,14.2,,,
2016-08-21,26.6,21,34,,,31,23.9,,,
2016-08-22,27.7,21,37,,,70,20,,,
2016-08-23,29.1,23,37,,,99,19.2,,,
2016-08-24,23.8,20,28,,,23,14.4,,,
2016-08-25,20.2,18,24,,,341,19.5,,,
2016-08-26,18.5,16,21,,,12,18,,,
2016-08-27,22.4,17,30,,,35,21.6,,,
2016-08-28,23.7,16,33,,,45,14.4,,,
2016-08-29,25.9,18,35,,,74,14.9,,,
2016-08-30,26.7,19,35,,,112,15.2,,,
2016-08-31,20.5,16,25,,,348,22.5,,,
2016-09-01,18,12,25,,,,13.1,,,
2016-09-02,18.9,11,27,,,,4.4,,,
2016-09-03,20.2,14,28,,,,4.5,,,
2016-09-04,22,16,29,,,,5.1,,,
2016-09-05,22.9,16,30,,,206,10.2,,,
2016-09-06,23.3,16,32,,,,9,,,
2016-09-07,20.9,16,27,,,9,12.8,,,
2016-09-08,20.1,12,29,,,,10.2,,,
2016-09-09,19.5,12,26,,,,11.1,,,
2016-09-10,18.7,12,26,,,,9.3,,,
2016-09-11,19.7,12,27,,,,6.9,,,
2016-09-12,21,13,30,,,,7.7,,,
2016-09-13,22.1,14,30,,,,8.9,,,
2016-09-14,18,12,24,,,17,16.4,,,
2016-09-15,13.4,8,20,,,357,13.4,,,
2016-09-16,14.8,7,23,,,,5.1,,,
2016-09-17,15.5,9,23,,,352,14.9,,,
2016-09-18,12.4,7,19,,,,8,,,
2016-09-19,12.5,6,20,,,,8.3,,,
2016-09-20,9.6,8,13,,,44,26.4,,,
2016-09-21,9.8,7,14,,,323,21.2,,,
2016-09-22,10.2,8,14,,,263,12.2,,,
2016-09-23,10.2,5,17,,,,7.4,,,
2016-09-24,11.2,7,16,,,,7.5,,,
2016-09-25,12.1,9,18,,,,14,,,
2016-09-26,9.5,8,10,,,332,20.3,,,
2016-09-27,11.9,10,16,,,,11.7,,,
2016-09-28,10.2,6,15,,,,13.2,,,
2016-09-29,9.4,5,13,,,,9.2,,,
2016-09-30,13,9,19,,,,7.4,,,
2016-10-01,15.6,10,23,,,213,13.7,,,
2016-10-02,14.8,9,23,,,,5.1,,,
2016-10-03,16.6,9,24,,,111,10.1,,,
2016-10-04,16.5,13,22,,,,3.6,,,
2016-10-05,13.5,10,18,,,,9.9,,,
2016-10-06,13.3,9,19,,,,5.9,,,
2016-10-07,13.3,7,20,,,,5.4,,,
2016-10-08,13.8,11,18,,,,17.3,,,
2016-10-09,10.3,8,15,,,241,19.7,,,
2016-10-10,9,4,13,,,252,15,,,
2016-10-11,10.1,8,13,,,,5.9,,,
2016-10-12,7.5,5,11,,,85,30,,,
2016-10-13,3.4,2,5,,,93,32.7,,,
2016-10-14,5.2,2,11,,,27,21.9,,,
2016-10-15,3.8,-1,8,,,40,11.6,,,
2016-10-16,4.8,1,9,,,30,13.7,,,
2016-10-17,3.3,-1,10,,,37,14,,,
2016-10-18,3.3,-1,9,,,62,12.9,,,
2016-10-19,2.3,-3,9,,,81,15.3,,,
2016-10-20,2.3,-2,9,,,67,16.2,,,
2016-10-21,3.6,-1,8,,,74,17.3,,,
2016-10-22,5.3,1,11,,,102,26,,,
2016-10-23,5,2,9,,,87,26.1,,,
2016-10-24,4.8,2,10,,,80,23.3,,,
2016-10-25,1.5,-2,7,,,99,24.5,,,
2016-10-26,0.9,-4,7,,,116,20.7,,,
2016-10-27,0.8,-2,7,,,80,16.1,,,
2016-10-28,-0.1,-5,6,,,,6.9,,,
2016-10-29,2.1,-3,6,,,,15.9,,,
2016-10-30,3.5,2,6,,,274,17.1,,,
2016-10-31,2.6,1,5,,,302,16.1,,,
2016-11-01,0.5,-3,2,,,337,14.3,,,
2016-11-02,-0.3,-4,2,,,,11.4,,,
2016-11-03,6,3,8,,,240,16.5,,,
2016-11-04,2.8,0,6,,,277,16.2,,,
2016-11-05,3,1,7,,,,7.8,,,
2016-11-06,5.3,1,10,,,163,17.7,,,
2016-11-07,13.3,10,18,,,205,21.6,,,
2016-11-08,8,7,12,,,,11.1,,,
2016-11-09,10.9,8,14,,,,9.3,,,
2016-11-10,10.9,3,16,,,,17.7,,,
2016-11-11,2,0,4,,,,16.7,,,
2016-11-12,2.9,-1,9,,,,7.4,,,
2016-11-13,3.8,1,6,,,121,23.3,,,
2016-11-14,2.9,0,6,,,,15.9,,,
2016-11-15,0,0,1,,,26,15.2,,,
2016-11-16,0.4,0,1,,,76,15.6,,,
2016-11-17,-0.9,-2,0,,,,6.5,,,
2016-11-18,-0.1,-2,2,,,182,13.4,,,
2016-11-19,-1.6,-3,-1,,,142,14.6,,,
2016-11-20,-1,-4,1,,,123,26.4,,,
2016-11-21,-0.1,-4,5,,,113,28.7,,,
2016-11-22,-3.2,-8,3,,,105,18.6,,,
2016-11-23,,,,,,,,,,
2016-11-24,-6,-9,-4,,,,7.1,,,
2016-11-25,-2.5,-4,-1,,,275,11.7,,,
2016-11-26,-0.8,-3,2,,,286,15.9,,,
2016-11-27,2.5,-2,6,,,225,22.2,,,
2016-11-28,2.3,-2,6,,,271,18.8,,,
2016-11-29,-2.5,-5,0,,,264,13.8,,,
2016-11-30,-7.1,-11,-2,,,,18.8,,,
2016-12-01,-5.5,-10,-3,,,204,15.5,,,
2016-12-02,-1.9,-4,0,,,167,20.1,,,
2016-12-03,-1.8,-3,0,,,318,28.8,,,
2016-12-04,-4.6,-6,-3,,,280,16.8,,,
2016-12-05,-7.5,-11,-6,,,276,17.9,,,
2016-12-06,-3.8,-7,-1,,,264,25.2,,,
2016-12-07,-8.5,-14,-1,,,332,23.7,,,
2016-12-08,-7.2,-15,0,,,252,24.8,,,
2016-12-09,2,0,3,,,274,24.3,,,
2016-12-10,3.1,2,4,,,282,22.1,,,
2016-12-11,1.5,-1,4,,,313,15.5,,,
2016-12-12,0.9,-5,5,,,284,26.7,,,
2016-12-13,-7.5,-10,-5,,,344,22.2,,,
2016-12-14,-4.5,-6,-3,,,233,11.4,,,
2016-12-15,-3,-6,-1,,,,13.5,,,
2016-12-16,-10.3,-13,-6,,,,14,,,
2016-12-17,-8.5,-13,-6,,,,10.5,,,
2016-12-18,-4.4,-6,-3,,,261,13.8,,,
2016-12-19,-3.2,-4,-1,,,279,19.7,,,
2016-12-20,-2.5,-10,0,,,18,18.9,,,
2016-12-21,-9.1,-12,-5,,,,9.6,,,
2016-12-22,-3.1,-5,-2,,,,4.2,,,
2016-12-23,-4.1,-7,-2,,,,5.3,,,
2016-12-24,-2.7,-5,-1,,,,6,,,
2016-12-25,-2.7,-3,-2,,,,8.6,,,
2016-12-26,-1.6,-3,0,,,,7.7,,,
2016-12-27,-0.9,-4,0,,,241,20.1,,,
2016-12-28,0.1,-2,1,,,256,15.9,,,
2016-12-29,-0.1,-2,1,,,11,18.3,,,
2016-12-30,-2.7,-6,0,,,45,19.8,,,
2016-12-31,-6.7,-8,-5,,,,4.5,,,
2017-01-01,-4.7,-7,-3,,,,4.4,,,
2017-01-02,-0.9,-2,1,,,,10.4,,,
2017-01-03,-2.4,-5,1,,,266,19.1,,,
2017-01-04,-3.9,-9,1,,,229,20.7,,,
2017-01-05,-0.7,-4,1,,,,10.8,,,
2017-01-06,-4.8,-7,-3,,,17,23,,,
2017-01-07,-6.3,-9,-3,,,359,13.5,,,
2017-01-08,-6.8,-11,0,,,,6.3,,,
2017-01-09,-3.5,-8,0,,,40,13.4,,,
2017-01-10,-1.1,-3,0,,,117,10.4,,,
2017-01-11,-2,-3,0,,,125,22.8,,,
2017-01-12,-1.6,-7,2,,,222,15.2,,,
2017-01-13,-7,-10,-4,,,222,11.6,,,
2017-01-14,0.1,-5,2,,,155,23.1,,,
2017-01-15,0.2,0,1,,,,13.2,,,
2017-01-16,-2.5,-6,0,,,4,14.7,,,
2017-01-17,-6.8,-8,-4,,,26,18.8,,,
2017-01-18,-6.9,-9,-5,,,44,23.7,,,
2017-01-19,-9,-16,-6,,,,9.9,,,
2017-01-20,-10.5,-17,-5,,,268,15.2,,,
2017-01-21,-2.8,-5,0,,,284,17.4,,,
2017-01-22,-3.6,-8,0,,,299,18.6,,,
2017-01-23,-5.8,-9,-1,,,264,16.2,,,
2017-01-24,-4,-8,-1,,,265,17.4,,,
2017-01-25,-3.2,-8,0,,,310,24.3,,,
2017-01-26,-11,-16,-8,,,10,25.2,,,
2017-01-27,-11.2,-17,-8,,,291,11.1,,,
2017-01-28,-5.8,-8,-4,,,343,12.9,,,
2017-01-29,-9,-17,-4,,,46,22.2,,,
2017-01-30,-16,-20,-10,,,51,13.8,,,
2017-01-31,-14,-18,-8,,,,6.5,,,
2017-02-01,-11.6,-18,-6,,,271,12,,,
2017-02-02,-5.8,-7,-4,,,,7.1,,,
2017-02-03,-3.9,-7,0,,,151,14.7,,,
2017-02-04,0.8,0,2,,,230,14.6,,,
2017-02-05,-1.1,-2,0,,,,9.6,,,
2017-02-06,-4.6,-9,-1,,,65,24.9,,,
2017-02-07,-10.1,-11,-9,,,73,31.7,,,
2017-02-08,-12.3,-15,-9,,,69,33,,,
2017-02-09,-13,-18,-7,,,34,18.9,,,
2017-02-10,-11.7,-14,-8,,,42,17.6,,,
2017-02-11,-6.4,-10,-2,,,24,10.8,,,
2017-02-12,-3.6,-6,0,,,11,9.3,,,
2017-02-13,-5.9,-7,-5,,,318,12.6,,,
2017-02-14,-6.2,-9,-1,,,284,25.5,,,
2017-02-15,-0.8,-4,2,,,342,28.5,,,
2017-02-16,-5.4,-9,-1,,,,11.6,,,
2017-02-17,-6.2,-12,-1,,,,14.1,,,
2017-02-18,-0.2,-3,2,,,222,12.5,,,
2017-02-19,0.8,0,2,,,257,9.3,,,
2017-02-20,0.9,-2,3,,,,7.5,,,
2017-02-21,0.6,0,2,,,,14.1,,,
2017-02-22,1.9,1,5,,,262,16.4,,,
2017-02-23,1.7,0,4,,,249,21.3,,,
2017-02-24,3.8,-1,8,,,229,16.4,,,
2017-02-25,0.6,-3,3,,,279,17.9,,,
2017-02-26,-0.4,-3,2,,,262,19.1,,,
2017-02-27,2.6,1,5,,,250,16.2,,,
2017-02-28,3.1,1,7,,,198,12.2,,,
2017-03-01,5.6,0,12,,,143,13.5,,,
2017-03-02,7.1,4,11,,,211,12.5,,,
2017-03-03,5.7,3,10,,,299,11.9,,,
2017-03-04,4.8,0,10,,,,11.6,,,
2017-03-05,5.8,1,11,,,176,18.2,,,
2017-03-06,5.2,2,11,,,175,19.1,,,
2017-03-07,6.8,2,14,,,150,14,,,
2017-03-08,3.9,0,10,,,77,16.5,,,
2017-03-09,6.8,1,13,,,112,22.5,,,
2017-03-10,7.5,3,15,,,114,20.7,,,
2017-03-11,3.5,2,6,,,96,20.4,,,
2017-03-12,2.9,1,5,,,84,20.4,,,
2017-03-13,6,3,11,,,59,21.5,,,
2017-03-14,5.7,2,11,,,71,15.7,,,
2017-03-15,4.9,2,8,,,19,12,,,
2017-03-16,3.9,1,7,,,,6.6,,,
2017-03-17,3.7,-1,9,,,,4.8,,,
2017-03-18,4.6,1,9,,,,12.8,,,
2017-03-19,4.5,2,9,,,222,16.5,,,
2017-03-20,2.8,-1,6,,,,8.9,,,
2017-03-21,4.7,0,11,,,,9.9,,,
2017-03-22,7.1,-1,14,,,,5,,,
2017-03-23,9.5,2,17,,,,8.3,,,
2017-03-24,10.2,6,15,,,247,15.2,,,
2017-03-25,6.7,3,11,,,345,19.2,,,
2017-03-26,4.1,0,9,,,78,11.1,,,
2017-03-27,2.4,-3,8,,,283,23,,,
2017-03-28,8.5,0,18,,,287,33.5,,,
2017-03-29,8.6,0,16,,,286,18.8,,,
2017-03-30,9.2,1,13,,,323,28.5,,,
2017-03-31,3.2,-3,8,,,,10.1,,,
2017-04-01,7.9,3,15,,,,16.5,,,
2017-04-02,9.6,1,18,,,192,13.4,,,
2017-04-03,11.9,3,20,,,244,17.3,,,
2017-04-04,13.2,6,21,,,,13.4,,,
2017-04-05,12.1,7,18,,,147,15.6,,,
2017-04-06,11.1,5,17,,,140,15,,,
2017-04-07,9.8,5,16,,,206,15.2,,,
2017-04-08,7.8,5,12,,,195,18.9,,,
2017-04-09,6.6,6,7,,,,14.3,,,
2017-04-10,8.5,7,12,,,,11,,,
2017-04-11,9.4,3,16,,,,12.8,,,
2017-04-12,7.6,4,13,,,273,18.6,,,
2017-04-13,9.8,2,17,,,,11.9,,,
2017-04-14,10,6,15,,,279,16.9,,,
2017-04-15,8.3,4,14,,,282,21.9,,,
2017-04-16,10,5,14,,,240,17.3,,,
2017-04-17,8.3,6,11,,,9,14.6,,,
2017-04-18,1.9,0,5,,,42,37.7,,,
2017-04-19,0.6,0,2,,,23,36.2,,,
2017-04-20,1,-3,4,,,50,26.7,,,
2017-04-21,1.6,0,3,,,58,24.5,,,
2017-04-22,6.1,0,12,,,254,21.5,,,
2017-04-23,7.7,5,11,,,,8.4,,,
2017-04-24,6.5,3,11,,,310,15.8,,,
2017-04-25,7.2,0,13,,,252,17.1,,,
2017-04-26,9.3,3,15,,,190,20.4,,,
2017-04-27,12.7,4,21,,,181,14.1,,,
2017-04-28,15.3,7,23,,,,7.5,,,
2017-04-29,16.4,8,23,,,,6.5,,,
2017-04-30,17.8,9,25,,,,7.2,,,
2017-05-01,18,10,25,,,54,9.6,,,
2017-05-02,19.7,12,27,,,351,10.4,,,
2017-05-03,18.4,12,25,,,3,18.3,,,
2017-05-04,18,10,26,,,29,20.6,,,
2017-05-05,16.3,10,23,,,60,20.9,,,
2017-05-06,15.9,7,23,,,,9,,,
2017-05-07,18.3,9,25,,,,5.4,,,
2017-05-08,15.8,11,21,,,208,13.7,,,
2017-05-09,14.7,11,19,,,,15.2,,,
2017-05-10,10.3,4,14,,,333,24.2,,,
2017-05-11,8.3,1,14,,,258,12.5,,,
2017-05-12,14.5,9,21,,,234,19.7,,,
2017-05-13,14.4,11,20,,,,12,,,
2017-05-14,13.4,11,16,,,42,17.1,,,
2017-05-15,14,10,20,,,42,26.1,,,
2017-05-16,14.9,8,22,,,12,12.3,,,
2017-05-17,13.6,8,19,,,359,19.5,,,
2017-05-18,9.6,5,14,,,310,13.2,,,
2017-05-19,9.7,4,18,,,,9.9,,,
2017-05-20,11,7,16,,,59,14,,,
2017-05-21,14.3,7,22,,,,6.3,,,
2017-05-22,14.2,10,20,,,11,12.7,,,
2017-05-23,14.6,6,22,,,47,9.2,,,
2017-05-24,17,9,23,,,,5.6,,,
2017-05-25,17,10,23,,,,8.7,,,
2017-05-26,17.7,11,24,,,,7.1,,,
2017-05-27,18,13,23,,,,10.2,,,
2017-05-28,19.3,13,25,,,2,15.5,,,
2017-05-29,20.5,15,26,,,,7.4,,,
2017-05-30,21.9,14,28,,,255,15.2,,,
2017-05-31,23,16,30,,,246,15.2,,,
2017-06-01,21.8,17,27,,,302,18.9,,,
2017-06-02,17.5,13,23,,,316,21,,,
2017-06-03,15.1,10,21,,,315,22.5,,,
2017-06-04,15.3,7,22,,,,9.2,,,
2017-06-05,19.5,11,26,,,,9.2,,,
2017-06-06,21.5,13,29,,,,7.2,,,
2017-06-07,24.4,16,33,,,,10.4,,,
2017-06-08,25.6,19,32,,,,11.9,,,
2017-06-09,21.8,17,27,,,,13.8,,,
2017-06-10,19.7,16,25,,,358,18.3,,,
2017-06-11,18.3,15,24,,,,16.5,,,
2017-06-12,19.3,14,26,,,,10.5,,,
2017-06-13,19.4,17,25,,,,13.2,,,
2017-06-14,18,14,22,,,295,15.9,,,
2017-06-15,16.3,13,20,,,312,20.4,,,
2017-06-16,16.9,10,22,,,286,15.3,,,
2017-06-17,18.9,13,25,,,,10.1,,,
2017-06-18,19.2,16,25,,,,6,,,
2017-06-19,21,14,27,,,6,12,,,
2017-06-20,23.4,17,29,,,331,13.8,,,
2017-06-21,22.4,16,30,,,288,15.8,,,
2017-06-22,19.7,13,25,,,,12.5,,,
2017-06-23,21.4,14,28,,,259,11.3,,,
2017-06-24,20.6,18,24,,,308,16.2,,,
2017-06-25,21.8,17,27,,,,12.3,,,
2017-06-26,25.3,17,32,,,,10.5,,,
2017-06-27,25.7,18,33,,,,10.4,,,
2017-06-28,24.6,19,32,,,,13.2,,,
2017-06-29,25.3,19,32,,,,8.9,,,
2017-06-30,,,,,,,,,,
2017-07-01,28.3,20,35,,,,13.1,,,
2017-07-02,21.1,17,25,,,,13.1,,,
2017-07-03,21.5,15,28,,,,10.7,,,
2017-07-04,17.8,16,20,,,0,19.2,,,
2017-07-05,18,10,23,,,298,21,,,
2017-07-06,17.2,12,24,,,,7.7,,,
2017-07-07,17.7,13,23,,,,14.3,,,
2017-07-08,18.2,11,25,,,302,12.6,,,
2017-07-09,15.5,12,20,,,,10.7,,,
2017-07-10,19.5,13,26,,,,12.9,,,
2017-07-11,22.8,15,29,,,,6.2,,,
2017-07-12,24.4,18,30,,,,11,,,
2017-07-13,22,18,26,,,,7.7,,,
2017-07-14,20,16,25,,,,14.4,,,
2017-07-15,16.6,12,22,,,323,14.1,,,
2017-07-16,17.8,12,23,,,350,13.8,,,
2017-07-17,19.8,13,26,,,23,16.8,,,
2017-07-18,21.1,13,28,,,24,14.1,,,
2017-07-19,22.8,15,30,,,23,12.3,,,
2017-07-20,23.7,17,31,,,,9.9,,,
2017-07-21,25.3,17,33,,,,7.5,,,
2017-07-22,26.7,19,33,,,,2.9,,,
2017-07-23,23.6,19,28,,,,14.1,,,
2017-07-24,22.3,15,29,,,,10.8,,,
2017-07-25,24.8,18,32,,,,5.3,,,
2017-07-26,24.5,20,33,,,,8.3,,,
2017-07-27,26.8,19,34,,,,6.9,,,
2017-07-28,27.7,22,33,,,109,15.5,,,
2017-07-29,21.5,18,25,,,,14.3,,,
2017-07-30,19.1,17,21,,,279,22.7,,,
2017-07-31,21.9,14,28,,,302,17.9,,,
2017-08-01,25,17,33,,,,8.1,,,
2017-08-02,27.5,21,35,,,14,11.6,,,
2017-08-03,28.4,22,35,,,,6.6,,,
2017-08-04,29,22,37,,,,5.3,,,
2017-08-05,29.9,23,37,,,,6.6,,,
2017-08-06,28.2,23,34,,,20,15.8,,,
2017-08-07,27.9,19,37,,,31,17,,,
2017-08-08,,,,,,,,,,
2017-08-09,25.6,20,33,,,42,27.2,,,
2017-08-10,26,19,34,,,70,22.1,,,
2017-08-11,25.8,18,35,,,71,13.8,,,
2017-08-12,26.5,18,36,,,66,15.6,,,
2017-08-13,27.7,19,37,,,94,18.8,,,
2017-08-14,28.6,21,37,,,85,18.8,,,
2017-08-15,,,,,,,,,,
2017-08-16,26.4,19,34,,,60,20.6,,,
2017-08-17,26.6,19,35,,,61,19.8,,,
2017-08-18,26.8,20,35,,,73,22.2,,,
2017-08-19,26.9,19,36,,,76,19.2,,,
2017-08-20,27.3,21,36,,,76,21.8,,,
2017-08-21,25.9,19,34,,,106,21.6,,,
2017-08-22,22,18,30,,,,16.4,,,
2017-08-23,17.8,15,23,,,269,14.3,,,
2017-08-24,16.8,10,23,,,263,14.6,,,
2017-08-25,19.2,12,26,,,,13.1,,,
2017-08-26,21.7,13,30,,,260,12.5,,,
2017-08-27,23.2,16,30,,,,6.6,,,
2017-08-28,21.6,16,26,,,268,15.9,,,
2017-08-29,14.3,13,16,,,323,21.5,,,
2017-08-30,14.8,13,18,,,7,18.6,,,
2017-08-31,16,14,20,,,27,15,,,
2017-09-01,13.3,13,14,,,287,16.4,,,
2017-09-02,16.3,14,22,,,279,14.9,,,
2017-09-03,18.9,12,27,,,,5,,,
2017-09-04,22.2,15,30,,,139,12.3,,,
2017-09-05,20.7,16,26,,,,12.2,,,
2017-09-06,17.5,12,23,,,,9.2,,,
2017-09-07,17.5,12,23,,,,14,,,
2017-09-08,18.3,15,23,,,290,11.3,,,
2017-09-09,17.4,11,25,,,,8.9,,,
2017-09-10,19.3,13,26,,,131,13.2,,,
2017-09-11,22.5,15,30,,,,11.9,,,
2017-09-12,24.3,17,33,,,145,14.6,,,
2017-09-13,24.2,19,31,,,242,18,,,
2017-09-14,19,13,26,,,253,10.2,,,
2017-09-15,21,14,29,,,196,15.3,,,
2017-09-16,19.9,14,28,,,34,15.9,,,
2017-09-17,22.8,15,31,,,109,13.1,,,
2017-09-18,24.9,17,34,,,,10.8,,,
2017-09-19,20.2,15,27,,,19,18.9,,,
2017-09-20,23.1,15,33,,,95,20.4,,,
2017-09-21,26.1,19,35,,,118,20.3,,,
2017-09-22,25.2,18,33,,,107,29.7,,,
2017-09-23,16.7,12,22,,,,14.9,,,
2017-09-24,15,12,22,,,98,22.7,,,
2017-09-25,16.5,11,25,,,80,21.6,,,
2017-09-26,13,7,20,,,72,26,,,
2017-09-27,10.7,6,16,,,63,24.3,,,
2017-09-28,9.5,4,16,,,68,21.6,,,
2017-09-29,8.8,3,16,,,70,19.2,,,
2017-09-30,6.8,2,12,,,32,16.5,,,
2017-10-01,8.9,5,12,,,32,14.6,,,
2017-10-02,7.5,4,13,,,68,16.2,,,
2017-10-03,7.6,2,14,,,,10.4,,,
2017-10-04,9,2,16,,,,11.1,,,
2017-10-05,11.8,8,16,,,215,13.5,,,
2017-10-06,15.5,11,22,,,231,21,,,
2017-10-07,11.4,10,14,,,,10.2,,,
2017-10-08,15.2,10,22,,,93,19.5,,,
2017-10-09,11.8,9,17,,,228,19.4,,,
2017-10-10,8.9,4,15,,,,10.5,,,
2017-10-11,9.4,3,16,,,,7.1,,,
2017-10-12,11.3,9,15,,,251,15.9,,,
2017-10-13,13.3,9,19,,,253,17,,,
2017-10-14,9,7,14,,,,22.8,,,
2017-10-15,8.9,4,14,,,281,21.5,,,
2017-10-16,10.4,7,15,,,322,30.8,,,
2017-10-17,9.7,5,14,,,287,14.6,,,
2017-10-18,11.1,5,19,,,,9.8,,,
2017-10-19,10.4,8,13,,,,11.6,,,
2017-10-20,10.5,9,12,,,,6.5,,,
2017-10-21,10.5,8,11,,,,3.9,,,
2017-10-22,6.3,2,9,,,,14.4,,,
2017-10-23,3.5,-2,8,,,105,15.9,,,
2017-10-24,4.2,1,7,,,75,25.8,,,
2017-10-25,2.7,2,4,,,50,24.5,,,
2017-10-26,2.4,1,4,,,172,14.1,,,
2017-10-27,7.5,5,10,,,,13.5,,,
2017-10-28,9.8,8,11,,,,10.8,,,
2017-10-29,7.2,2,11,,,229,19.3,,,
2017-10-30,6.2,4,8,,,245,28.4,,,
2017-10-31,3.6,2,5,,,267,36.8,,,
2017-11-01,2.2,1,5,,,275,21.9,,,
2017-11-02,5.5,3,8,,,251,20.7,,,
2017-11-03,8.3,6,11,,,246,14.9,,,
2017-11-04,7.8,5,10,,,,7.2,,,
2017-11-05,7.1,5,9,,,84,9.5,,,
2017-11-06,4.5,3,6,,,75,18.9,,,
2017-11-07,5.8,5,7,,,76,13.7,,,
2017-11-08,6.3,6,7,,,67,14.4,,,
2017-11-09,4.6,4,5,,,89,15,,,
2017-11-10,4.5,4,5,,,,1.8,,,
2017-11-11,5.1,4,7,,,,13.8,,,
2017-11-12,9.5,7,11,,,207,19.4,,,
2017-11-13,5.3,1,10,,,110,14.1,,,
2017-11-14,11.1,5,16,,,234,17.9,,,
2017-11-15,2.7,-1,5,,,,15,,,
2017-11-16,0.8,-3,6,,,,5.1,,,
2017-11-17,1.5,-3,7,,,,7.4,,,
2017-11-18,2.7,1,7,,,109,10.7,,,
2017-11-19,3.3,1,5,,,,3.9,,,
2017-11-20,4,1,5,,,26,16.4,,,
2017-11-21,1.4,0,2,,,349,24,,,
2017-11-22,0,-1,1,,,319,17.3,,,
2017-11-23,-0.3,-1,0,,,328,20.4,,,
2017-11-24,-1.5,-3,-1,,,,11.9,,,
2017-11-25,-1.7,-4,0,,,,10.4,,,
2017-11-26,1.3,0,3,,,,10.4,,,
2017-11-27,-1.9,-5,0,,,129,22.5,,,
2017-11-28,-0.9,-3,4,,,114,25.5,,,
2017-11-29,-1.5,-3,0,,,109,15.6,,,
2017-11-30,0.4,0,2,,,,9.9,,,
2017-12-01,5.9,3,7,,,156,23.6,,,
2017-12-02,7.3,6,9,,,159,18.8,,,
2017-12-03,5.9,5,7,,,167,14.4,,,
2017-12-04,4.7,1,8,,,249,12.3,,,
2017-12-05,0.5,-1,2,,,272,11.4,,,
2017-12-06,0.1,-2,2,,,262,17.6,,,
2017-12-07,0.8,0,1,,,294,15.3,,,
2017-12-08,1.8,0,4,,,,4.2,,,
2017-12-09,4,0,7,,,165,13.5,,,
2017-12-10,7.2,1,11,,,189,25.8,,,
2017-12-11,2.7,-1,6,,,215,26,,,
2017-12-12,7,5,9,,,210,20,,,
2017-12-13,6.5,5,8,,,193,13.7,,,
2017-12-14,7.5,7,8,,,204,13.6,,,
2017-12-15,5.9,5,7,,,205,11,,,
2017-12-16,8.1,6,10,,,173,21,,,
2017-12-17,8.5,6,10,,,157,13.7,,,
2017-12-18,4.8,1,8,,,176,22.9,,,
2017-12-19,-0.3,-1,0,,,233,18.6,,,
2017-12-20,-1.8,-5,0,,,,5.4,,,
2017-12-21,-1.3,-2,0,,,,5.6,,,
2017-12-22,-1.4,-4,0,,,236,15.9,,,
2017-12-23,-0.6,-1,0,,,293,10.1,,,
2017-12-24,0,-3,3,,,262,28.5,,,
2017-12-25,3.5,0,7,,,287,23.9,,,
2017-12-26,3.4,0,6,,,,9,,,
2017-12-27,6.3,4,8,,,202,18.8,,,
2017-12-28,6.6,3,10,,,175,14,,,
2017-12-29,3.8,2,7,,,139,16.2,,,
2017-12-30,4.8,3,6,,,148,13.2,,,
2017-12-31,4.3,4,5,,,,6.4,,,
2018-01-01,2.1,1,4,,,27,13.5,,,
2018-01-02,2.1,2,3,,,,6,,,
2018-01-03,1.6,0,3,,,146,17.1,,,
2018-01-04,0,0,1,,,125,14.6,,,
2018-01-05,2,1,3,,,,3.2,,,
2018-01-06,3.3,2,5,,,,12.3,,,
2018-01-07,5.9,4,8,,,237,22.4,,,
2018-01-08,2.6,-1,6,,,338,13.5,,,
2018-01-09,-2.2,-4,0,,,316,21.9,,,
2018-01-10,-2.5,-5,2,,,,8.3,,,
2018-01-11,-2.8,-6,1,,,,3.2,,,
2018-01-12,-2.8,-5,-1,,,47,15.9,,,
2018-01-13,-4.8,-9,-3,,,66,24.2,,,
2018-01-14,-8.7,-11,-5,,,55,27.5,,,
2018-01-15,-9.2,-10,-8,,,59,21.2,,,
2018-01-16,-9.4,-11,-5,,,,10.8,,,
2018-01-17,-1.1,-4,2,,,146,22.1,,,
2018-01-18,1.8,-1,5,,,130,28.2,,,
2018-01-19,-2.4,-4,-1,,,166,16.4,,,
2018-01-20,-0.6,-2,0,,,159,12.3,,,
2018-01-21,-2.2,-7,0,,,334,14.6,,,
2018-01-22,-6.2,-8,-5,,,35,22.8,,,
2018-01-23,-5,-8,-4,,,11,29.7,,,
2018-01-24,-10.1,-13,-7,,,359,21,,,
2018-01-25,-11.8,-14,-9,,,,8.6,,,
